Order ID,Product,Quantity,Price Each,Order Date,Branch
19944,Skirt,2,$19.01,2024-04-7,District 8
16197,Hoodie,4,$31.44,2024-04-9,District 4
16197,Jeans,5,$41.56,2024-04-9,District 7
16197,Coat,1,$25.78,2024-04-9,District 7
13676,Skirt,3,$19.96,2024-04-17,Cu Chi
27311,Jacket,1,$31.34,2024-04-11,District 4
27311,Sneakers,2,$21.09,2024-04-11,Cu Chi
27311,T-Shirt,4,$31.07,2024-04-11,District 4
21462,Hoodie,3,$45.21,2024-04-17,District 7
26022,Sneakers,4,$34.96,2024-04-2,District 1
26022,Sneakers,4,$28.80,2024-04-2,District 8
26022,Jacket,3,$16.66,2024-04-2,District 9
21119,T-Shirt,4,$24.13,2024-04-22,District 1
26308,Jacket,1,$20.69,2024-04-1,Thu Duc
23375,Sneakers,5,$31.34,2024-04-7,District 8
25371,Hoodie,4,$39.92,2024-04-28,District 3
25371,Sweater,2,$45.92,2024-04-28,District 6
28396,Sweater,3,$17.31,2024-04-14,Thu Duc
28396,Jeans,2,$42.11,2024-04-14,District 9
28965,Hoodie,5,$35.09,2024-04-15,District 8
25215,Sweater,5,$34.64,2024-04-23,District 2
25215,Jeans,4,$24.35,2024-04-23,Tan Binh
25921,Jacket,2,$47.40,2024-04-12,Nha Be
25921,Sweater,2,$44.88,2024-04-12,Tan Phu
25921,Sneakers,2,$19.09,2024-04-12,District 2
24337,Sneakers,1,$36.41,2024-04-8,District 10
11356,T-Shirt,2,$19.82,2024-04-5,Tan Binh
14710,Jeans,1,$49.41,2024-04-25,Tan Phu
28343,Sweater,2,$28.80,2024-04-25,District 10
28343,Skirt,4,$37.72,2024-04-25,Thu Duc
28343,T-Shirt,4,$41.22,2024-04-25,District 2
23521,Sweater,1,$32.07,2024-04-19,District 10
23521,Blazer,1,$16.22,2024-04-19,Phu Nhuan
23521,Blazer,2,$48.20,2024-04-19,Binh Tan
27138,Blazer,2,$17.94,2024-04-20,District 8
11858,Sweater,1,$47.87,2024-04-22,Phu Nhuan
11858,Sweater,1,$25.67,2024-04-22,District 7
25560,T-Shirt,3,$22.30,2024-04-7,Binh Thanh
18890,Jeans,2,$32.77,2024-04-9,Tan Binh
18890,Jacket,1,$38.89,2024-04-9,District 10
18890,Coat,4,$47.85,2024-04-9,Nha Be
25937,Hoodie,1,$21.96,2024-04-4,Go Vap
21881,T-Shirt,3,$35.59,2024-04-11,Binh Thanh
26361,Jeans,2,$45.44,2024-04-16,District 1
29748,Coat,1,$17.77,2024-04-20,Thu Duc
22437,Sweater,2,$19.19,2024-04-3,District 9
24658,Jeans,1,$48.64,2024-04-18,District 5
24658,T-Shirt,1,$39.45,2024-04-18,Thu Duc
24658,Sneakers,1,$20.01,2024-04-18,Binh Thanh
28470,Hoodie,4,$40.66,2024-04-14,District 3
14834,Shorts,3,$28.66,2024-04-24,District 4
14834,Shorts,2,$48.53,2024-04-24,Go Vap
13199,Sneakers,3,$48.78,2024-04-17,District 2
15940,Skirt,1,$39.18,2024-04-28,District 2
28338,Jacket,3,$34.80,2024-04-19,Phu Nhuan
28338,Skirt,1,$33.03,2024-04-19,District 5
27888,T-Shirt,1,$19.61,2024-04-2,District 3
12657,Coat,2,$24.15,2024-04-7,District 2
12657,Sneakers,1,$30.05,2024-04-7,Nha Be
13456,Coat,4,$45.43,2024-04-28,Tan Phu
12005,Jacket,4,$19.64,2024-04-23,District 5
22702,Jacket,5,$28.23,2024-04-5,Nha Be
22702,Sneakers,1,$39.38,2024-04-5,Hoc Mon
24412,Sneakers,1,$18.95,2024-04-7,District 6
21407,Sweater,1,$27.44,2024-04-18,District 10
21407,Jacket,2,$33.30,2024-04-18,Nha Be
21407,Jacket,4,$26.47,2024-04-18,District 6
16212,Sweater,1,$46.48,2024-04-7,District 1
16212,Hoodie,4,$32.79,2024-04-7,District 2
13230,Coat,2,$47.24,2024-04-12,District 1
13230,Skirt,3,$38.55,2024-04-12,District 10
13230,Sweater,3,$18.97,2024-04-12,District 6
14119,Blazer,1,$47.43,2024-04-19,Hoc Mon
14119,T-Shirt,1,$17.32,2024-04-19,Hoc Mon
13207,T-Shirt,1,$22.12,2024-04-1,Tan Phu
13207,Coat,1,$18.59,2024-04-1,District 6
13016,Blazer,2,$22.11,2024-04-20,District 5
13016,Coat,4,$34.47,2024-04-20,Phu Nhuan
13016,Hoodie,1,$36.04,2024-04-20,Tan Binh
13709,Sweater,1,$16.42,2024-04-19,District 2
13874,Sweater,5,$22.35,2024-04-21,Thu Duc
13874,Skirt,2,$27.21,2024-04-21,District 5
12091,Skirt,1,$30.21,2024-04-9,Binh Thanh
21835,Jacket,1,$24.09,2024-04-11,District 7
21835,Sneakers,3,$22.77,2024-04-11,Tan Phu
21835,Sweater,4,$19.84,2024-04-11,District 3
13774,Jacket,3,$38.07,2024-04-19,Go Vap
13774,Blazer,1,$43.84,2024-04-19,District 5
21186,Shorts,1,$29.75,2024-04-13,Tan Binh
25312,Sweater,1,$38.12,2024-04-12,District 7
25312,Sweater,3,$42.16,2024-04-12,Nha Be
25312,Jeans,1,$26.36,2024-04-12,District 10
15598,Shorts,1,$31.32,2024-04-28,District 6
14654,Coat,2,$23.23,2024-04-16,Thu Duc
16058,Jeans,2,$32.10,2024-04-5,District 9
16058,Shorts,3,$22.33,2024-04-5,District 4
21669,Jacket,3,$37.69,2024-04-18,Binh Thanh
24127,Shorts,2,$34.64,2024-04-14,Binh Tan
22840,Sneakers,2,$17.52,2024-04-16,Binh Thanh
11566,Skirt,5,$16.60,2024-04-17,Binh Thanh
11566,Coat,2,$16.34,2024-04-17,Tan Binh
11566,T-Shirt,1,$19.52,2024-04-17,District 10
27931,T-Shirt,3,$18.32,2024-04-4,District 3
27931,T-Shirt,3,$32.11,2024-04-4,District 6
13184,Hoodie,1,$29.72,2024-04-22,Binh Tan
13184,Jacket,2,$44.19,2024-04-22,Cu Chi
23499,Shorts,1,$48.50,2024-04-14,District 10
23499,Sweater,1,$23.39,2024-04-14,District 7
23499,Coat,1,$34.30,2024-04-14,District 9
14300,Skirt,2,$42.97,2024-04-18,Binh Tan
14300,Hoodie,1,$17.59,2024-04-18,District 8
15436,Skirt,1,$34.28,2024-04-17,Tan Phu
15436,Blazer,1,$19.34,2024-04-17,Thu Duc
16340,Hoodie,2,$20.08,2024-04-4,Cu Chi
16340,Jeans,4,$18.67,2024-04-4,District 4
29503,Jeans,4,$17.26,2024-04-3,Cu Chi
29503,Jacket,2,$42.64,2024-04-3,District 5
29503,Jacket,5,$48.95,2024-04-3,Go Vap
11153,Jeans,1,$47.63,2024-04-13,District 3
15558,Sneakers,2,$17.47,2024-04-26,Binh Thanh
15558,Hoodie,1,$20.81,2024-04-26,Phu Nhuan
13440,Shorts,1,$38.57,2024-04-26,District 9
13440,T-Shirt,1,$38.72,2024-04-26,District 2
13440,Sweater,1,$16.26,2024-04-26,Binh Thanh
13506,Jacket,1,$33.79,2024-04-5,Binh Thanh
23629,Sneakers,2,$47.39,2024-04-15,District 6
17887,Jeans,3,$41.23,2024-04-1,District 4
17887,Blazer,1,$19.63,2024-04-1,District 9
25455,Skirt,3,$47.44,2024-04-22,Hoc Mon
17881,Shorts,1,$48.01,2024-04-28,District 5
22479,Sneakers,2,$46.71,2024-04-27,District 7
22479,Shorts,2,$19.43,2024-04-27,Go Vap
22479,Blazer,4,$39.03,2024-04-27,District 6
28836,Skirt,1,$28.47,2024-04-19,Nha Be
28836,T-Shirt,2,$30.48,2024-04-19,District 10
12152,Jacket,1,$45.28,2024-04-18,Nha Be
24894,Shorts,2,$23.90,2024-04-23,Hoc Mon
24894,Coat,1,$26.52,2024-04-23,Hoc Mon
24894,Sneakers,1,$42.56,2024-04-23,Binh Tan
13215,T-Shirt,2,$49.55,2024-04-9,District 6
13215,T-Shirt,2,$23.99,2024-04-9,Tan Phu
13215,Blazer,1,$27.93,2024-04-9,District 5
26144,Jeans,1,$28.57,2024-04-10,Go Vap
26144,Skirt,2,$47.06,2024-04-10,Nha Be
15028,Sneakers,2,$18.65,2024-04-23,District 6
15028,Coat,2,$34.28,2024-04-23,Binh Thanh
15028,T-Shirt,2,$23.43,2024-04-23,District 10
17415,Hoodie,2,$27.83,2024-04-26,District 3
26985,Jeans,1,$35.67,2024-04-22,District 9
11428,Blazer,4,$29.91,2024-04-22,District 5
11428,Shorts,3,$45.50,2024-04-22,District 2
21008,Coat,2,$38.35,2024-04-18,District 10
21008,Coat,2,$42.70,2024-04-18,District 5
21008,T-Shirt,1,$27.82,2024-04-18,Go Vap
24835,Sweater,2,$46.20,2024-04-14,District 6
24835,Sneakers,5,$27.99,2024-04-14,District 9
24835,Shorts,1,$16.29,2024-04-14,District 1
14703,Shorts,1,$40.94,2024-04-3,Phu Nhuan
19730,Hoodie,1,$38.97,2024-04-26,District 9
11219,Skirt,1,$35.46,2024-04-3,District 4
11219,Jeans,1,$40.78,2024-04-3,District 5
11219,Coat,1,$49.92,2024-04-3,Cu Chi
17701,Sweater,1,$46.00,2024-04-27,District 6
17701,Hoodie,3,$20.18,2024-04-27,District 9
22943,Jeans,2,$35.97,2024-04-5,District 4
22943,Sneakers,3,$18.22,2024-04-5,Tan Binh
22943,Sneakers,1,$37.50,2024-04-5,District 2
11537,Skirt,1,$42.31,2024-04-14,Nha Be
27591,T-Shirt,2,$42.78,2024-04-24,Hoc Mon
11548,Skirt,3,$31.70,2024-04-8,District 4
11548,Skirt,1,$25.36,2024-04-8,District 5
11548,Blazer,1,$30.84,2024-04-8,District 3
11715,Sneakers,3,$30.32,2024-04-4,Go Vap
11715,T-Shirt,1,$41.74,2024-04-4,Binh Tan
16121,Jeans,1,$37.43,2024-04-26,District 3
16121,Sweater,1,$40.92,2024-04-26,Go Vap
12105,Shorts,1,$40.67,2024-04-11,District 1
14390,Blazer,1,$48.18,2024-04-25,Tan Phu
18272,Jacket,1,$25.45,2024-04-5,District 4
18272,Coat,5,$36.33,2024-04-5,Nha Be
18272,Coat,1,$34.61,2024-04-5,District 5
27071,Jeans,4,$34.70,2024-04-22,Nha Be
21523,Blazer,2,$29.27,2024-04-3,District 7
21523,Shorts,2,$32.24,2024-04-3,Go Vap
21523,Coat,1,$35.71,2024-04-3,Binh Tan
19297,Sneakers,2,$29.31,2024-04-15,District 10
13534,Jeans,1,$30.95,2024-04-11,Cu Chi
13534,Sweater,1,$17.38,2024-04-11,Binh Thanh
14394,Jacket,5,$22.62,2024-04-25,District 8
29853,Jeans,4,$38.82,2024-04-19,Tan Phu
29853,Sweater,2,$26.33,2024-04-19,District 4
13088,T-Shirt,3,$38.13,2024-04-23,District 5
13088,Skirt,4,$32.48,2024-04-23,District 9
25572,Hoodie,2,$38.23,2024-04-24,District 3
25572,Coat,1,$17.63,2024-04-24,District 2
25572,Hoodie,3,$27.69,2024-04-24,District 6
19582,Skirt,2,$34.21,2024-04-16,District 1
16314,Sweater,2,$40.77,2024-04-12,District 3
16314,Sneakers,2,$22.48,2024-04-12,Tan Phu
27106,Shorts,1,$17.97,2024-04-28,Binh Tan
27106,Sneakers,1,$45.11,2024-04-28,Tan Binh
14477,Sweater,1,$40.32,2024-04-5,District 7
24584,Jeans,4,$49.84,2024-04-24,Tan Phu
24265,Sneakers,1,$41.40,2024-04-10,District 4
24265,Skirt,2,$42.96,2024-04-10,District 5
16122,Hoodie,2,$32.15,2024-04-28,Cu Chi
16122,Coat,1,$38.39,2024-04-28,Tan Phu
13665,Hoodie,1,$16.21,2024-04-11,District 10
25940,Sweater,1,$18.76,2024-04-1,District 3
21648,Jacket,2,$22.85,2024-04-18,District 3
21648,Hoodie,2,$23.16,2024-04-18,Hoc Mon
21648,Coat,3,$32.38,2024-04-18,District 8
12563,Sweater,2,$24.60,2024-04-15,Cu Chi
16553,Coat,3,$39.71,2024-04-10,District 5
28581,Hoodie,1,$27.83,2024-04-25,District 10
17558,Shorts,1,$18.91,2024-04-25,District 8
17558,Jacket,1,$41.28,2024-04-25,Tan Binh
17558,Blazer,2,$21.64,2024-04-25,Binh Tan
17862,Sneakers,2,$34.43,2024-04-3,Nha Be
29678,Shorts,1,$47.94,2024-04-10,Phu Nhuan
29678,Blazer,1,$20.98,2024-04-10,District 9
29678,Jeans,4,$45.81,2024-04-10,Phu Nhuan
25430,Sweater,1,$44.43,2024-04-20,Go Vap
17891,Coat,1,$16.06,2024-04-8,District 2
17891,Shorts,1,$17.61,2024-04-8,District 10
17891,Jacket,3,$39.70,2024-04-8,District 2
21529,Sweater,2,$32.12,2024-04-20,District 5
21529,Skirt,1,$19.60,2024-04-20,Nha Be
21529,Sneakers,1,$41.59,2024-04-20,District 4
19416,Jeans,2,$42.83,2024-04-26,Binh Tan
19416,Skirt,1,$20.45,2024-04-26,Thu Duc
22111,T-Shirt,4,$42.76,2024-04-25,District 4
22111,Jeans,1,$46.64,2024-04-25,Go Vap
13154,Jeans,4,$27.63,2024-04-5,Binh Thanh
13154,Blazer,1,$44.90,2024-04-5,Tan Binh
19395,T-Shirt,3,$30.69,2024-04-7,Tan Phu
19395,Skirt,3,$21.90,2024-04-7,District 8
29820,Blazer,3,$47.97,2024-04-15,Binh Tan
14548,Hoodie,2,$22.61,2024-04-3,District 4
14903,T-Shirt,1,$18.90,2024-04-25,Hoc Mon
14903,Jeans,1,$44.35,2024-04-25,District 9
13932,Jacket,2,$33.58,2024-04-5,Binh Thanh
13932,Shorts,2,$23.50,2024-04-5,District 4
14254,Hoodie,3,$41.04,2024-04-7,District 4
14254,Coat,1,$33.61,2024-04-7,District 7
25959,T-Shirt,1,$31.69,2024-04-7,Binh Thanh
23178,T-Shirt,1,$46.10,2024-04-2,Binh Tan
28699,Sneakers,2,$37.86,2024-04-23,Tan Binh
28699,Sneakers,3,$31.12,2024-04-23,Cu Chi
18905,Jeans,3,$31.30,2024-04-8,District 3
21782,Blazer,1,$31.69,2024-04-15,Binh Thanh
21782,Jeans,2,$20.75,2024-04-15,District 3
21782,Coat,1,$40.60,2024-04-15,Nha Be
11983,Hoodie,4,$26.99,2024-04-27,District 3
26027,Sneakers,1,$38.52,2024-04-27,District 5
11662,Coat,4,$48.00,2024-04-19,Hoc Mon
11662,Sneakers,1,$26.58,2024-04-19,District 4
24599,Jeans,1,$46.36,2024-04-2,District 2
24599,Hoodie,1,$24.08,2024-04-2,Nha Be
24599,Shorts,4,$32.03,2024-04-2,Phu Nhuan
27047,Skirt,5,$32.16,2024-04-9,Phu Nhuan
27047,Blazer,2,$27.27,2024-04-9,Hoc Mon
27047,T-Shirt,2,$17.50,2024-04-9,District 9
12044,Coat,3,$28.05,2024-04-20,Cu Chi
12044,T-Shirt,3,$23.66,2024-04-20,District 7
12044,Shorts,1,$27.57,2024-04-20,Thu Duc
27905,Coat,3,$46.39,2024-04-15,Nha Be
25935,Blazer,1,$47.23,2024-04-15,Phu Nhuan
25935,T-Shirt,1,$33.79,2024-04-15,District 6
25935,Blazer,4,$17.57,2024-04-15,District 4
23408,Hoodie,1,$19.44,2024-04-13,Nha Be
23408,Hoodie,1,$19.39,2024-04-13,District 4
23408,Hoodie,2,$43.29,2024-04-13,District 5
11881,Jeans,2,$22.32,2024-04-3,District 7
28863,T-Shirt,2,$17.38,2024-04-13,District 6
19069,Jacket,3,$30.33,2024-04-12,District 7
19069,Coat,1,$32.40,2024-04-12,Thu Duc
19069,Skirt,3,$47.30,2024-04-12,Hoc Mon
12247,Jacket,1,$37.07,2024-04-6,Cu Chi
27798,Skirt,4,$40.21,2024-04-11,District 4
27925,Blazer,2,$28.96,2024-04-3,Nha Be
27925,Jeans,2,$22.72,2024-04-3,District 3
27925,Shorts,2,$48.41,2024-04-3,District 1
17550,Hoodie,1,$18.08,2024-04-21,Hoc Mon
17550,Hoodie,3,$35.20,2024-04-21,District 3
28885,Hoodie,4,$29.46,2024-04-7,District 7
28885,T-Shirt,3,$43.19,2024-04-7,District 5
24358,Sweater,1,$30.35,2024-04-23,District 9
18705,T-Shirt,1,$45.07,2024-04-8,Nha Be
18705,Sweater,1,$44.72,2024-04-8,Thu Duc
18705,Coat,2,$25.14,2024-04-8,Thu Duc
12040,Skirt,5,$41.72,2024-04-3,Nha Be
18424,Blazer,2,$45.64,2024-04-15,District 2
18424,T-Shirt,1,$27.14,2024-04-15,Binh Thanh
28093,Coat,1,$23.76,2024-04-23,District 3
28093,Shorts,2,$18.51,2024-04-23,Binh Thanh
24621,Sneakers,1,$24.10,2024-04-21,Binh Tan
12405,Blazer,1,$18.82,2024-04-9,Thu Duc
22565,Shorts,2,$21.67,2024-04-13,District 7
22565,Shorts,3,$17.40,2024-04-13,Hoc Mon
27021,Sneakers,1,$47.18,2024-04-27,District 10
27021,Sneakers,3,$35.28,2024-04-27,District 4
27021,Jacket,2,$21.01,2024-04-27,Go Vap
27723,Skirt,1,$26.78,2024-04-22,District 6
27723,Hoodie,3,$17.37,2024-04-22,Thu Duc
27723,Coat,2,$30.39,2024-04-22,District 4
15854,Coat,2,$27.40,2024-04-19,Nha Be
15854,Jeans,3,$29.58,2024-04-19,Tan Phu
24560,Coat,1,$47.24,2024-04-26,Cu Chi
25520,Skirt,1,$23.87,2024-04-26,Binh Thanh
25403,Coat,1,$40.85,2024-04-15,District 7
12325,Sneakers,2,$32.19,2024-04-24,District 3
15924,T-Shirt,1,$23.23,2024-04-10,District 6
15924,T-Shirt,4,$25.19,2024-04-10,Go Vap
15924,Hoodie,2,$19.20,2024-04-10,Binh Thanh
18678,Coat,3,$26.00,2024-04-28,District 9
18678,Sweater,3,$43.02,2024-04-28,District 4
13912,Skirt,1,$31.40,2024-04-17,District 1
13912,Blazer,2,$31.69,2024-04-17,Tan Binh
22068,Sneakers,2,$47.44,2024-04-26,District 4
13806,T-Shirt,2,$16.30,2024-04-5,District 10
13806,Sneakers,5,$37.53,2024-04-5,District 7
13806,Jacket,1,$40.53,2024-04-5,District 4
16084,Sneakers,1,$31.69,2024-04-25,Tan Phu
16084,Hoodie,1,$37.00,2024-04-25,District 8
16084,Blazer,1,$25.45,2024-04-25,District 3
21556,T-Shirt,4,$26.08,2024-04-26,Binh Tan
21556,Sneakers,1,$30.45,2024-04-26,Cu Chi
21556,Hoodie,2,$29.40,2024-04-26,District 4
14386,Jeans,1,$35.98,2024-04-20,District 4
14386,Skirt,2,$30.44,2024-04-20,Phu Nhuan
12006,Sneakers,1,$17.26,2024-04-4,Nha Be
12006,Hoodie,4,$32.07,2024-04-4,District 1
14765,Shorts,1,$36.41,2024-04-13,Thu Duc
14765,Sneakers,3,$18.60,2024-04-13,District 1
29367,Hoodie,2,$17.92,2024-04-25,Thu Duc
13899,Skirt,3,$33.35,2024-04-15,Tan Phu
25730,Shorts,3,$21.28,2024-04-3,District 10
26726,T-Shirt,1,$20.31,2024-04-14,District 6
26726,Jeans,2,$37.68,2024-04-14,District 7
26726,Sneakers,4,$40.16,2024-04-14,Nha Be
12588,Coat,2,$17.49,2024-04-13,District 2
27023,Sneakers,1,$46.49,2024-04-14,District 2
27023,Shorts,4,$37.26,2024-04-14,Go Vap
27023,Jacket,1,$25.90,2024-04-14,District 4
25195,Coat,2,$43.06,2024-04-14,District 10
24503,Sweater,2,$33.98,2024-04-16,District 5
24503,Shorts,2,$46.44,2024-04-16,District 4
25088,Blazer,2,$46.41,2024-04-18,Thu Duc
12312,Sweater,2,$28.32,2024-04-23,Binh Thanh
12312,Coat,1,$26.47,2024-04-23,Tan Binh
25402,Jeans,1,$20.58,2024-04-25,District 8
25402,Hoodie,4,$43.74,2024-04-25,District 7
28057,Sneakers,4,$39.68,2024-04-25,District 4
28057,Coat,1,$37.13,2024-04-25,District 1
28057,Blazer,1,$19.70,2024-04-25,Binh Thanh
25840,Sneakers,4,$41.39,2024-04-14,District 5
14182,Shorts,3,$31.27,2024-04-18,Go Vap
14182,Skirt,1,$32.62,2024-04-18,District 6
24135,Sweater,2,$35.17,2024-04-18,District 2
24135,Sneakers,2,$29.96,2024-04-18,District 6
24135,Sneakers,1,$46.46,2024-04-18,Tan Phu
18245,Hoodie,1,$50.00,2024-04-9,Binh Thanh
18245,Sweater,3,$46.07,2024-04-9,Phu Nhuan
21599,T-Shirt,2,$16.10,2024-04-7,District 6
21599,Jeans,2,$41.20,2024-04-7,Binh Tan
21599,Blazer,3,$44.05,2024-04-7,District 5
23357,Hoodie,1,$38.18,2024-04-25,District 2
23357,Hoodie,1,$46.89,2024-04-25,District 8
26896,Sneakers,2,$27.48,2024-04-18,Tan Binh
26896,Sneakers,3,$48.96,2024-04-18,District 7
26896,Shorts,3,$40.08,2024-04-18,Tan Phu
15782,Sneakers,3,$25.61,2024-04-3,Binh Thanh
15782,Jeans,2,$23.96,2024-04-3,District 5
15782,Sweater,1,$19.80,2024-04-3,District 6
24235,Coat,1,$47.92,2024-04-18,District 5
24235,Sweater,1,$33.34,2024-04-18,Go Vap
24235,T-Shirt,2,$46.74,2024-04-18,Binh Tan
17852,Shorts,1,$47.75,2024-04-28,District 6
25297,Blazer,2,$42.88,2024-04-21,Thu Duc
25297,Sweater,1,$28.89,2024-04-21,District 3
25835,Shorts,2,$43.54,2024-04-12,District 10
25835,Skirt,2,$25.65,2024-04-12,Thu Duc
25835,Sweater,5,$23.01,2024-04-12,Go Vap
15792,Sweater,4,$31.28,2024-04-12,Phu Nhuan
22955,Skirt,2,$18.52,2024-04-27,Nha Be
28488,T-Shirt,1,$47.32,2024-04-5,District 10
15303,Jeans,1,$26.86,2024-04-16,Go Vap
28344,Shorts,1,$49.54,2024-04-21,District 6
29856,Sweater,2,$34.23,2024-04-1,Thu Duc
29856,Blazer,1,$19.59,2024-04-1,Go Vap
27575,Jeans,1,$27.75,2024-04-21,Thu Duc
23940,Jeans,5,$48.80,2024-04-28,Binh Tan
23940,Jacket,2,$32.97,2024-04-28,District 1
23940,Sweater,1,$47.10,2024-04-28,District 6
21332,Jeans,1,$41.36,2024-04-1,District 7
21332,Jacket,1,$40.33,2024-04-1,Binh Tan
21332,Jacket,4,$25.67,2024-04-1,Binh Tan
26096,Skirt,1,$27.82,2024-04-1,Tan Binh
26096,Sweater,2,$47.19,2024-04-1,Go Vap
18080,Skirt,2,$38.24,2024-04-23,District 7
18080,Shorts,2,$39.04,2024-04-23,Thu Duc
22807,Jacket,1,$27.12,2024-04-22,District 9
12112,Hoodie,1,$31.39,2024-04-22,District 2
21235,T-Shirt,2,$45.89,2024-04-6,Tan Binh
12570,Skirt,1,$22.36,2024-04-9,District 5
14212,Jacket,2,$38.69,2024-04-2,Cu Chi
14212,Coat,1,$26.60,2024-04-2,District 5
14212,Blazer,1,$19.68,2024-04-2,Thu Duc
27839,Jacket,4,$34.92,2024-04-21,Binh Tan
18517,Hoodie,1,$34.04,2024-04-12,Tan Binh
18517,Blazer,2,$48.71,2024-04-12,District 8
18517,Blazer,1,$34.89,2024-04-12,District 8
17899,Blazer,2,$48.90,2024-04-16,District 6
17899,Blazer,3,$48.96,2024-04-16,Binh Tan
17899,Sweater,5,$48.51,2024-04-16,Nha Be
16120,T-Shirt,1,$29.33,2024-04-26,Nha Be
16972,Skirt,3,$18.42,2024-04-28,District 9
16377,Blazer,4,$33.93,2024-04-1,Phu Nhuan
16243,Jeans,1,$44.93,2024-04-12,Binh Tan
16243,Sweater,5,$23.52,2024-04-12,District 2
16243,Skirt,1,$26.18,2024-04-12,District 1
29469,Sweater,1,$32.59,2024-04-24,Tan Phu
29469,Shorts,1,$20.60,2024-04-24,Binh Tan
27420,Coat,2,$35.29,2024-04-14,Go Vap
25287,Shorts,2,$31.78,2024-04-4,Tan Phu
25287,Jeans,2,$47.20,2024-04-4,Tan Phu
14692,Sneakers,2,$18.63,2024-04-11,District 2
12420,Jacket,1,$32.01,2024-04-8,Thu Duc
12420,T-Shirt,1,$41.72,2024-04-8,District 9
12420,Jeans,1,$36.09,2024-04-8,District 6
28352,Hoodie,2,$31.06,2024-04-12,District 4
28352,Sweater,5,$29.11,2024-04-12,District 9
28352,Shorts,2,$20.09,2024-04-12,Phu Nhuan
22907,Jeans,5,$21.49,2024-04-28,District 10
22907,Jeans,3,$27.77,2024-04-28,District 3
22504,Jeans,1,$49.70,2024-04-11,District 6
22504,Sneakers,1,$26.74,2024-04-11,District 4
22504,Skirt,2,$22.19,2024-04-11,Binh Thanh
24870,Shorts,1,$46.45,2024-04-15,District 7
24870,Sneakers,1,$42.02,2024-04-15,Binh Tan
24870,Shorts,2,$26.64,2024-04-15,District 3
22793,T-Shirt,2,$37.42,2024-04-6,District 9
22793,Jacket,4,$46.81,2024-04-6,Hoc Mon
22793,Skirt,1,$31.24,2024-04-6,Hoc Mon
15788,Shorts,5,$19.93,2024-04-20,District 10
15788,T-Shirt,2,$30.27,2024-04-20,Go Vap
28659,Jeans,2,$45.16,2024-04-10,District 1
28001,Coat,2,$41.63,2024-04-19,District 1
28001,Blazer,2,$42.42,2024-04-19,District 9
28001,T-Shirt,4,$30.57,2024-04-19,Cu Chi
13716,Coat,2,$27.60,2024-04-3,District 4
13716,Blazer,1,$43.97,2024-04-3,District 2
26785,Skirt,2,$38.43,2024-04-6,District 2
26785,Sweater,3,$32.47,2024-04-6,Binh Thanh
26785,T-Shirt,2,$33.20,2024-04-6,Binh Thanh
28657,Jacket,1,$28.51,2024-04-2,Tan Phu
28657,Coat,2,$34.19,2024-04-2,District 4
28657,Sweater,2,$48.54,2024-04-2,District 5
11371,Coat,3,$19.14,2024-04-28,Tan Phu
11371,Sneakers,1,$44.16,2024-04-28,District 4
28278,Coat,1,$35.24,2024-04-13,Cu Chi
29747,Skirt,1,$31.18,2024-04-17,Hoc Mon
14738,Skirt,2,$39.45,2024-04-4,Go Vap
14738,Sneakers,1,$39.64,2024-04-4,Nha Be
15329,Jeans,3,$27.52,2024-04-8,Nha Be
15329,Sneakers,1,$48.18,2024-04-8,Binh Tan
15329,Skirt,3,$24.91,2024-04-8,Go Vap
16413,Blazer,1,$16.07,2024-04-14,Tan Binh
25321,Sneakers,1,$25.62,2024-04-13,Go Vap
25321,T-Shirt,2,$23.23,2024-04-13,District 1
27952,Coat,1,$42.07,2024-04-14,Tan Binh
16518,T-Shirt,1,$24.15,2024-04-19,Tan Binh
22734,Jeans,2,$46.12,2024-04-7,Phu Nhuan
17352,Jacket,1,$39.43,2024-04-3,District 6
29241,Jeans,2,$19.09,2024-04-2,District 4
16798,Sweater,5,$27.26,2024-04-10,District 7
24661,Coat,3,$32.22,2024-04-5,District 8
24661,Shorts,1,$38.31,2024-04-5,Go Vap
21372,Sneakers,1,$42.46,2024-04-24,Phu Nhuan
25242,Hoodie,1,$34.41,2024-04-26,Binh Thanh
16430,Shorts,2,$30.53,2024-04-5,Nha Be
17980,Jeans,2,$47.17,2024-04-23,Nha Be
17980,Skirt,2,$47.44,2024-04-23,Tan Phu
13269,Jeans,3,$17.17,2024-04-27,District 8
13269,Sweater,1,$47.19,2024-04-27,District 10
14675,Hoodie,1,$30.46,2024-04-12,Go Vap
14675,Blazer,2,$48.58,2024-04-12,Binh Thanh
14675,Sneakers,4,$45.35,2024-04-12,District 8
14205,Sneakers,2,$22.63,2024-04-20,Nha Be
14205,Skirt,2,$25.14,2024-04-20,Binh Tan
23195,Sweater,2,$21.95,2024-04-28,Phu Nhuan
23195,Sweater,1,$39.48,2024-04-28,Thu Duc
23195,Jacket,5,$46.84,2024-04-28,Phu Nhuan
26687,Jeans,1,$46.94,2024-04-8,Go Vap
16803,Skirt,3,$40.36,2024-04-10,Cu Chi
16803,Skirt,3,$33.42,2024-04-10,District 5
16803,Jeans,2,$21.53,2024-04-10,Thu Duc
19667,Skirt,1,$27.05,2024-04-16,District 3
19667,Coat,5,$46.81,2024-04-16,District 2
19667,Shorts,1,$22.65,2024-04-16,District 4
17333,Sweater,2,$37.00,2024-04-24,Tan Phu
